Date,Open,High,Low,Close,Adj Close,Volume
2014-06-04,851.419983,853.599976,849.479980,853.109985,853.109985,2793920000
2014-06-05,853.340027,859.440002,851.400024,858.859985,858.859985,3113270000
2014-06-06,859.700012,862.320007,859.700012,862.320007,862.320007,2864300000
2014-06-09,862.070007,864.919983,861.440002,863.630005,863.630005,2812180000
2014-06-10,863.349976,864.710022,861.619995,864.669983,864.669983,2702360000
2014-06-11,864.309998,864.309998,859.599976,861.289978,861.289978,2710620000
2014-06-12,861.169983,861.169983,852.640015,854.469971,854.469971,3040480000
2014-06-13,854.640015,857.979980,853.909973,857.190002,857.190002,2598230000
2014-06-16,856.719971,858.460022,854.140015,857.179993,857.179993,2926130000
2014-06-17,856.969971,858.830017,854.929993,858.109985,858.109985,2971260000
2014-06-18,858.429993,865.000000,856.989990,864.619995,864.619995,3065220000
2014-06-19,864.750000,865.630005,862.150024,865.390015,865.390015,2952150000
2014-06-20,865.719971,867.070007,864.869995,866.150024,866.150024,4336240000
2014-06-23,866.219971,866.760010,864.390015,866.690002,866.690002,2717630000
2014-06-24,866.460022,868.700012,860.109985,860.900024,860.900024,3089700000
2014-06-25,860.700012,866.559998,860.200012,865.960022,865.960022,3106710000
2014-06-26,866.270020,866.270020,859.359985,864.880005,864.880005,2778840000
2014-06-27,864.840027,866.750000,862.330017,866.539978,866.539978,4290590000
2014-06-30,866.450012,867.750000,864.729980,865.469971,865.469971,3037350000
2014-07-01,866.429993,873.669983,866.429993,871.409973,871.409973,3188240000
2014-07-02,871.510010,873.940002,871.349976,873.289978,873.289978,2851480000
2014-07-03,873.690002,878.270020,873.690002,878.140015,878.140015,1998090000
2014-07-07,877.679993,877.679993,874.390015,875.869995,875.869995,2681260000
2014-07-08,875.309998,875.309998,867.859985,869.429993,869.429993,3302430000
2014-07-09,869.979980,874.320007,869.979980,873.619995,873.619995,2858800000
2014-07-10,870.880005,872.619995,864.809998,870.309998,870.309998,3165690000
2014-07-11,871.020020,872.340027,868.380005,871.900024,871.900024,2684630000
2014-07-14,872.570007,877.960022,872.570007,876.989990,876.989990,2744920000
2014-07-15,877.159973,879.530029,872.140015,875.760010,875.760010,3328740000
2014-07-16,877.909973,881.250000,877.909973,880.450012,880.450012,3390950000
2014-07-17,880.330017,881.010010,869.429993,870.690002,870.690002,3381680000
2014-07-18,872.520020,880.289978,872.210022,879.489990,879.489990,3106060000
2014-07-21,879.130005,879.130005,874.229980,877.760010,877.760010,2611160000
2014-07-22,878.619995,883.320007,878.619995,882.390015,882.390015,2890480000
2014-07-23,883.590027,885.859985,882.530029,884.489990,884.489990,2869720000
2014-07-24,884.969971,886.270020,883.580017,884.510010,884.510010,3203530000
2014-07-25,882.669983,882.669983,877.880005,879.880005,879.880005,2638960000
2014-07-28,879.770020,881.349976,874.799988,880.200012,880.200012,2803320000
2014-07-29,880.530029,883.080017,876.580017,876.580017,876.580017,3183300000
2014-07-30,877.820007,880.530029,873.150024,876.780029,876.780029,3448250000
2014-07-31,874.809998,874.809998,858.840027,858.840027,858.840027,4193000000
2014-08-01,858.460022,861.229980,852.080017,855.450012,855.450012,3789660000
2014-08-04,856.190002,863.880005,854.549988,861.979980,861.979980,3072920000
2014-08-05,861.010010,861.010010,850.150024,853.280029,853.280029,3462520000
2014-08-06,852.340027,856.849976,849.780029,853.539978,853.539978,3539150000
2014-08-07,854.539978,857.179993,846.840027,849.099976,849.099976,3230520000
2014-08-08,849.140015,858.239990,848.260010,857.890015,857.890015,2902280000
2014-08-11,858.770020,863.349976,858.770020,860.200012,860.200012,2784890000
2014-08-12,859.710022,861.510010,856.820007,859.299988,859.299988,2611700000
2014-08-13,860.169983,866.020020,860.169983,865.419983,865.419983,2718020000
2014-08-14,865.640015,868.750000,865.409973,868.739990,868.739990,2609460000
2014-08-15,870.119995,872.270020,862.059998,868.270020,868.270020,3023380000
2014-08-18,869.599976,875.849976,869.599976,875.669983,875.669983,2638160000
2014-08-19,876.109985,880.169983,876.109985,879.719971,879.719971,2656430000
2014-08-20,879.130005,882.260010,877.859985,881.289978,881.289978,2579560000
2014-08-21,881.450012,886.020020,881.450012,884.809998,884.809998,2638920000
2014-08-22,884.849976,885.580017,881.539978,882.789978,882.789978,2301860000
2014-08-25,884.239990,889.080017,884.239990,887.169983,887.169983,2233880000
2014-08-26,887.440002,890.479980,887.440002,888.409973,888.409973,2451950000
2014-08-27,888.580017,889.429993,886.969971,888.719971,888.719971,2344350000
2014-08-28,887.609985,887.609985,884.460022,886.609985,886.609985,2282400000
2014-08-29,887.320007,889.109985,885.469971,889.080017,889.080017,2259130000
2014-09-02,889.140015,890.039978,885.080017,888.479980,888.479980,2819980000
2014-09-03,888.770020,891.630005,886.169983,887.500000,887.500000,2809980000
2014-09-04,887.890015,892.210022,883.780029,886.179993,886.179993,3072410000
2014-09-05,886.469971,890.479980,882.559998,890.479980,890.479980,2818300000
2014-09-08,890.419983,890.419983,885.260010,887.729980,887.729980,2789090000
2014-09-09,887.510010,888.369995,880.460022,882.340027,882.340027,2882830000
2014-09-10,882.320007,887.169983,880.549988,886.710022,886.710022,2912430000
2014-09-11,885.530029,887.380005,882.150024,887.289978,887.289978,2941690000
2014-09-12,886.989990,886.989990,880.679993,883.070007,883.070007,3206570000
2014-09-15,883.450012,884.520020,880.200012,883.409973,883.409973,2776530000
2014-09-16,882.200012,891.400024,880.750000,889.950012,889.950012,3160310000
2014-09-17,890.099976,895.510010,887.750000,891.669983,891.669983,3209420000
2014-09-18,892.159973,896.880005,892.159973,896.479980,896.479980,3235340000
2014-09-19,896.909973,900.429993,895.549988,897.090027,897.090027,4880220000
2014-09-22,896.630005,896.630005,889.450012,891.090027,891.090027,3349670000
2014-09-23,890.400024,891.469971,886.299988,886.299988,886.299988,3279350000
2014-09-24,886.510010,893.320007,884.059998,892.729980,892.729980,3313850000
2014-09-25,892.419983,892.419983,877.460022,877.460022,877.460022,3273050000
2014-09-26,877.440002,886.640015,877.440002,885.250000,885.250000,2929440000
2014-09-29,883.849976,884.140015,876.570007,882.369995,882.369995,3094440000
2014-09-30,882.599976,886.469971,879.679993,881.250000,881.250000,3951100000
2014-10-01,880.869995,880.869995,867.489990,869.359985,869.359985,4188590000
2014-10-02,869.219971,871.750000,860.780029,869.070007,869.070007,4012510000
2014-10-03,869.669983,880.150024,869.669983,878.770020,878.770020,3560970000
2014-10-06,879.559998,883.400024,875.099976,878.090027,878.090027,3358220000
2014-10-07,877.090027,877.090027,864.590027,864.719971,864.719971,3687870000
2014-10-08,864.820007,880.619995,860.340027,879.890015,879.890015,4441890000
2014-10-09,879.500000,879.500000,861.960022,862.580017,862.580017,4344020000
2014-10-10,861.229980,867.000000,853.299988,853.359985,853.359985,4550540000
2014-10-13,853.159973,856.559998,840.270020,840.530029,840.530029,4352580000
2014-10-14,841.429993,849.570007,837.409973,840.039978,840.039978,4812010000
2014-10-15,839.059998,839.059998,814.140015,831.640015,831.640015,6090800000
2014-10-16,829.739990,835.869995,819.049988,829.719971,829.719971,5073150000
2014-10-17,830.219971,845.799988,830.219971,840.940002,840.940002,4482120000
2014-10-20,840.440002,848.179993,838.200012,847.669983,847.669983,3331210000
2014-10-21,850.409973,863.250000,850.409973,862.760010,862.760010,3987090000
2014-10-22,862.409973,866.169983,857.140015,857.280029,857.280029,3761930000
2014-10-23,858.830017,872.460022,858.830017,867.599976,867.599976,3789250000
2014-10-24,867.010010,873.650024,865.809998,873.330017,873.330017,3078380000
2014-10-27,872.590027,873.559998,868.099976,872.239990,872.239990,3538860000
2014-10-28,873.340027,882.130005,873.340027,882.130005,882.130005,3653260000
2014-10-29,880.900024,884.830017,875.400024,881.169983,881.169983,3740350000
2014-10-30,879.940002,888.090027,877.570007,886.059998,886.059998,3586150000
2014-10-31,887.969971,895.840027,887.969971,895.789978,895.789978,4292290000
2014-11-03,895.710022,897.679993,893.289978,895.169983,895.169983,3555440000
2014-11-04,894.640015,895.010010,888.469971,893.690002,893.690002,3956260000
2014-11-05,895.000000,898.710022,893.760010,897.989990,897.989990,3766590000
2014-11-06,897.580017,901.080017,894.219971,900.950012,900.950012,3669770000
2014-11-07,901.619995,902.479980,898.510010,901.570007,901.570007,3704280000
2014-11-10,901.650024,904.590027,900.150024,904.349976,904.349976,3284940000
2014-11-11,904.400024,905.690002,902.869995,905.169983,905.169983,2958320000
2014-11-12,904.359985,905.650024,901.950012,904.750000,904.750000,3246650000
2014-11-13,905.030029,909.539978,902.369995,906.400024,906.400024,3455270000
2014-11-14,906.760010,907.729980,904.570007,906.830017,906.830017,3227130000
2014-11-17,906.179993,907.380005,903.510010,906.580017,906.580017,3152890000
2014-11-18,906.640015,912.010010,906.280029,910.039978,910.039978,3416190000
2014-11-19,909.789978,910.099976,904.880005,908.799988,908.799988,3390850000
2014-11-20,907.690002,910.539978,905.150024,910.460022,910.460022,3128290000
2014-11-21,912.200012,918.460022,911.640015,914.780029,914.780029,3916420000
2014-11-24,915.409973,917.710022,915.320007,916.729980,916.729980,3128060000
2014-11-25,917.070007,918.700012,914.780029,915.239990,915.239990,3392940000
2014-11-26,915.330017,918.619995,915.299988,918.380005,918.380005,2745260000
2014-11-28,919.140015,919.520020,915.130005,916.239990,916.239990,2504640000
2014-12-01,915.510010,915.510010,908.429993,910.739990,910.739990,4159010000
2014-12-02,911.630005,917.619995,910.869995,916.580017,916.580017,3686650000
2014-12-03,917.210022,919.559998,916.140015,918.619995,918.619995,3612680000
2014-12-04,918.450012,920.090027,913.229980,917.750000,917.750000,3408340000
2014-12-05,918.080017,921.799988,917.429993,919.659973,919.659973,3419620000
2014-12-08,919.590027,919.590027,910.270020,912.979980,912.979980,3800990000
2014-12-09,911.539978,912.179993,900.119995,911.770020,911.770020,3970150000
2014-12-10,911.669983,911.669983,896.580017,897.619995,897.619995,4114440000
2014-12-11,898.159973,910.950012,898.159973,901.190002,901.190002,3917950000
2014-12-12,899.010010,899.900024,885.880005,885.880005,885.880005,4157650000
2014-12-15,886.929993,893.409973,876.739990,879.659973,879.659973,4361990000
2014-12-16,878.390015,892.260010,871.599976,871.679993,871.679993,4958680000
2014-12-17,872.039978,890.510010,872.039978,888.669983,888.669983,4942370000
2014-12-18,891.229980,911.520020,891.229980,911.510010,911.510010,4703380000
2014-12-19,911.369995,918.299988,910.140015,915.229980,915.229980,6465530000
2014-12-22,914.190002,918.780029,914.190002,918.570007,918.570007,3369520000
2014-12-23,919.830017,922.169983,919.039978,919.960022,919.960022,3043950000
2014-12-24,920.460022,922.210022,919.369995,919.369995,919.369995,1416980000
2014-12-26,920.359985,924.289978,920.359985,922.479980,922.479980,1735230000
2014-12-29,922.090027,924.229980,920.809998,922.190002,922.190002,2452360000
2014-12-30,921.409973,921.409973,917.530029,918.119995,918.119995,2440280000
2014-12-31,918.609985,919.900024,908.000000,908.380005,908.380005,2606070000
2015-01-02,908.380005,914.460022,902.700012,907.500000,907.500000,2708700000
2015-01-05,905.570007,905.570007,889.820007,891.039978,891.039978,3799120000
2015-01-06,891.890015,895.669983,879.340027,883.960022,883.960022,4460110000
2015-01-07,885.099976,895.619995,885.099976,893.599976,893.599976,3805480000
2015-01-08,895.739990,911.070007,895.739990,909.869995,909.869995,3934010000
2015-01-09,910.690002,911.090027,899.400024,902.130005,902.130005,3364140000
2015-01-12,902.909973,904.929993,892.469971,895.239990,895.239990,3456460000
2015-01-13,896.669983,907.979980,886.359985,892.929993,892.929993,4107300000
2015-01-14,890.979980,890.979980,877.440002,887.359985,887.359985,4378680000
2015-01-15,888.330017,891.789978,877.690002,878.330017,878.330017,4276720000
2015-01-16,878.219971,890.280029,876.599976,889.799988,889.799988,4056410000
2015-01-20,890.330017,894.179993,883.229980,891.609985,891.609985,3944340000
2015-01-21,890.590027,897.580017,886.049988,894.500000,894.500000,3730070000
2015-01-22,895.650024,909.369995,891.880005,908.880005,908.880005,4176050000
2015-01-23,908.890015,908.969971,902.549988,903.140015,903.140015,3573560000
2015-01-26,902.630005,905.039978,898.419983,904.510010,904.510010,3465760000
2015-01-27,899.280029,899.280029,885.460022,888.989990,888.989990,3329810000
2015-01-28,890.020020,895.950012,877.440002,877.460022,877.460022,4067530000
2015-01-29,877.650024,888.020020,872.039978,886.359985,886.359985,4127140000
2015-01-30,886.179993,888.469971,875.090027,875.799988,875.799988,4568650000
2015-02-02,876.469971,888.510010,870.419983,888.309998,888.309998,4008330000
2015-02-03,888.760010,901.020020,888.760010,900.919983,900.919983,4615900000
2015-02-04,900.640015,903.179993,894.929993,897.119995,897.119995,4141920000
2015-02-05,897.630005,906.450012,897.630005,906.020020,906.020020,3821990000
2015-02-06,905.950012,911.289978,901.619995,904.059998,904.059998,4232970000
2015-02-09,903.280029,904.979980,898.520020,900.710022,900.710022,3549540000
2015-02-10,901.820007,910.729980,901.700012,909.729980,909.729980,3669850000
2015-02-11,909.789978,913.049988,905.989990,910.979980,910.979980,3596860000
2015-02-12,911.200012,919.690002,911.200012,919.690002,919.690002,3788350000
2015-02-13,919.820007,923.450012,919.049988,923.429993,923.429993,3527450000
2015-02-17,923.200012,925.109985,920.039978,924.979980,924.979980,3361750000
2015-02-18,924.570007,924.570007,920.580017,923.169983,923.169983,3370020000
2015-02-19,922.729980,923.409973,918.450012,921.340027,921.340027,3247100000
2015-02-20,921.500000,926.849976,915.679993,926.630005,926.630005,3281600000
2015-02-23,926.489990,926.659973,923.099976,926.530029,926.530029,3093680000
2015-02-24,926.260010,931.390015,925.570007,930.210022,930.210022,3199840000
2015-02-25,930.200012,931.880005,927.479980,929.429993,929.429993,3312340000
2015-02-26,929.270020,929.599976,925.429993,928.739990,928.739990,3408690000
2015-02-27,928.739990,929.390015,925.179993,925.469971,925.469971,3547380000
2015-03-02,925.950012,931.750000,925.590027,931.750000,931.750000,3409490000
2015-03-03,931.200012,931.200012,923.469971,927.679993,927.679993,3262300000
2015-03-04,923.770020,925.359985,922.469971,924.140015,924.140015,3421110000
2015-03-05,924.140015,926.159973,921.770020,924.219971,924.219971,3103030000
2015-03-06,924.159973,924.159973,910.109985,912.000000,912.000000,3853570000
2015-03-09,912.580017,918.229980,912.299988,915.869995,915.869995,3349090000
2015-03-10,914.650024,914.650024,899.270020,899.270020,899.270020,3668900000
2015-03-11,899.390015,901.859985,896.190002,896.429993,896.429993,3406570000
2015-03-12,896.340027,907.169983,896.299988,907.000000,907.000000,3405860000
2015-03-13,906.400024,906.469971,896.010010,901.489990,901.489990,3498560000
2015-03-16,902.179993,913.039978,902.179993,912.950012,912.950012,3295600000
2015-03-17,913.140015,913.140015,905.770020,909.580017,909.580017,3221840000
2015-03-18,909.070007,923.130005,903.119995,919.940002,919.940002,4128210000
2015-03-19,919.599976,919.729980,913.830017,914.820007,914.820007,3305220000
2015-03-20,915.250000,926.039978,915.250000,922.489990,922.489990,5554120000
2015-03-23,922.479980,925.659973,921.359985,921.369995,921.369995,3267960000
2015-03-24,921.169983,923.359985,915.729980,915.729980,915.729980,3189820000
2015-03-25,915.640015,917.780029,901.510010,901.510010,901.510010,3521140000
2015-03-26,901.299988,904.320007,894.580017,899.429993,899.429993,3510670000
2015-03-27,899.299988,901.799988,897.219971,900.190002,900.190002,3008550000
2015-03-30,901.510010,912.479980,901.510010,911.150024,911.150024,2917690000
2015-03-31,910.390015,910.390015,901.859985,901.989990,901.989990,3376550000
2015-04-01,902.109985,902.109985,893.229980,898.169983,898.169983,3543270000
2015-04-02,898.289978,903.080017,897.119995,901.099976,901.099976,3095960000
2015-04-06,900.429993,910.109985,896.010010,907.010010,907.010010,3302970000
2015-04-07,907.140015,912.080017,906.099976,906.260010,906.260010,3065510000
2015-04-08,906.460022,910.960022,903.900024,907.580017,907.580017,3265330000
2015-04-09,907.440002,913.640015,904.590027,912.619995,912.619995,3172360000
2015-04-10,912.590027,919.150024,912.590027,918.669983,918.669983,3156200000
2015-04-13,918.770020,921.599976,914.719971,914.719971,914.719971,2908420000
2015-04-14,914.840027,917.880005,910.690002,916.219971,916.219971,3301270000
2015-04-15,917.080017,923.780029,917.080017,921.390015,921.390015,4013760000
2015-04-16,921.090027,923.849976,918.989990,920.729980,920.729980,3434120000
2015-04-17,919.859985,919.859985,905.909973,909.869995,909.869995,3627600000
2015-04-20,910.919983,920.750000,910.919983,919.140015,919.140015,3000160000
2015-04-21,919.900024,923.080017,915.789978,917.049988,917.049988,3243410000
2015-04-22,917.559998,923.890015,914.940002,922.849976,922.849976,3348480000
2015-04-23,922.729980,928.130005,920.429993,924.580017,924.580017,3636670000
2015-04-24,924.450012,930.250000,924.450012,928.530029,928.530029,3375780000
2015-04-27,929.119995,932.650024,924.820007,925.599976,925.599976,3438750000
2015-04-28,925.349976,929.760010,920.039978,928.859985,928.859985,3546270000
2015-04-29,927.940002,929.460022,921.969971,926.179993,926.179993,4074970000
2015-04-30,925.609985,925.609985,912.789978,916.289978,916.289978,4509680000
2015-05-01,916.739990,926.099976,916.739990,926.090027,926.090027,3379390000
2015-05-04,926.989990,932.150024,926.989990,928.880005,928.880005,3091580000
2015-05-05,928.059998,929.099976,918.039978,918.539978,918.539978,3793950000
2015-05-06,919.349976,922.729980,907.979980,913.650024,913.650024,3792210000
2015-05-07,913.489990,919.520020,911.330017,917.169983,917.169983,3676640000
2015-05-08,918.729980,931.090027,918.729980,930.690002,930.690002,3399440000
2015-05-11,930.549988,931.260010,924.969971,925.299988,925.299988,2992670000
2015-05-12,924.270020,925.250000,916.150024,922.429993,922.429993,3139520000
2015-05-13,922.469971,927.270020,921.299988,922.409973,922.409973,3374260000
2015-05-14,923.049988,933.059998,923.049988,932.890015,932.890015,3225740000
2015-05-15,933.140015,934.039978,930.869995,933.119995,933.119995,3092080000
2015-05-18,932.380005,936.619995,931.969971,935.200012,935.200012,2888190000
2015-05-19,935.239990,937.429993,933.559998,935.369995,935.369995,3296030000
2015-05-20,935.320007,938.229980,932.609985,934.429993,934.429993,3025880000
2015-05-21,934.299988,938.440002,932.929993,936.799988,936.799988,3070460000
2015-05-22,936.640015,937.059998,934.080017,934.080017,934.080017,2571860000
2015-05-26,933.880005,933.880005,922.090027,924.549988,924.549988,3342130000
2015-05-27,924.820007,934.700012,924.820007,933.380005,933.380005,3127960000
2015-05-28,932.900024,933.150024,928.969971,932.520020,932.520020,2980350000
2015-05-29,932.400024,932.400024,925.169983,926.109985,926.109985,3927390000
2015-06-01,926.650024,931.530029,924.380005,928.159973,928.159973,3011710000
2015-06-02,927.590027,931.020020,922.250000,927.169983,927.169983,3049350000
2015-06-03,927.570007,934.059998,927.570007,930.119995,930.119995,3099980000
2015-06-04,929.739990,930.210022,920.820007,922.159973,922.159973,3200050000
2015-06-05,921.989990,924.609985,917.969971,919.900024,919.900024,3243690000
2015-06-08,919.789978,920.070007,914.080017,914.390015,914.390015,2917150000
2015-06-09,914.309998,917.739990,911.150024,915.229980,915.229980,3034580000
2015-06-10,915.510010,928.450012,915.510010,926.900024,926.900024,3414320000
2015-06-11,927.229980,931.400024,927.229980,928.469971,928.469971,3128600000
2015-06-12,927.940002,927.940002,919.830017,921.479980,921.479980,2719400000
2015-06-15,920.469971,920.469971,911.619995,916.849976,916.849976,3061570000
2015-06-16,916.799988,923.039978,915.590027,922.229980,922.229980,2919900000
2015-06-17,922.570007,926.940002,918.929993,923.950012,923.950012,3222240000
2015-06-18,924.340027,935.489990,924.340027,933.159973,933.159973,3520360000
2015-06-19,933.070007,933.309998,927.309998,927.630005,927.630005,4449810000
2015-06-22,928.619995,936.690002,928.619995,933.429993,933.429993,3030020000
2015-06-23,933.520020,936.559998,932.789978,934.969971,934.969971,3091190000
2015-06-24,934.710022,935.859985,928.219971,928.219971,928.219971,3102480000
2015-06-25,928.969971,932.270020,925.190002,925.190002,925.190002,3214610000
2015-06-26,925.460022,928.880005,922.150024,925.070007,925.070007,5025470000
2015-06-29,923.609985,923.609985,905.690002,906.169983,906.169983,3678960000
2015-06-30,907.630005,913.179993,905.119995,908.260010,908.260010,4078540000
2015-07-01,909.789978,916.770020,909.789978,914.150024,914.150024,3727260000
2015-07-02,914.380005,917.469971,911.369995,913.770020,913.770020,2996540000
2015-07-06,912.669983,914.940002,905.650024,910.780029,910.780029,3486360000
2015-07-07,911.070007,916.739990,899.349976,915.559998,915.559998,4458660000
2015-07-08,914.059998,914.059998,900.049988,900.799988,900.799988,3608780000
2015-07-09,902.390015,913.239990,902.390015,902.710022,902.710022,3446810000
2015-07-10,903.169983,916.599976,903.169983,914.299988,914.299988,3065070000
2015-07-13,915.929993,925.700012,915.929993,925.260010,925.260010,3096730000
2015-07-14,925.489990,931.479980,924.609985,929.940002,929.940002,3002120000
2015-07-15,929.960022,933.820007,928.570007,930.780029,930.780029,3261810000
2015-07-16,932.250000,939.049988,932.250000,938.969971,938.969971,3227080000
2015-07-17,940.979980,943.340027,939.500000,943.270020,943.270020,3362750000
2015-07-20,943.349976,947.849976,943.010010,945.609985,945.609985,3245870000
2015-07-21,945.130005,945.739990,939.510010,941.099976,941.099976,3343690000
2015-07-22,940.559998,940.679993,935.070007,937.159973,937.159973,3694070000
2015-07-23,937.010010,938.000000,929.719971,931.260010,931.260010,3772810000
2015-07-24,931.309998,934.219971,920.340027,921.210022,921.210022,3870040000
2015-07-27,920.710022,920.710022,914.630005,916.650024,916.650024,3836750000
2015-07-28,917.960022,929.150024,917.960022,928.010010,928.010010,4117740000
2015-07-29,928.909973,936.359985,928.830017,934.780029,934.780029,4038900000
2015-07-30,933.960022,935.679993,928.500000,934.669983,934.669983,3579410000
2015-07-31,936.099976,936.809998,930.440002,931.130005,931.130005,3681340000
2015-08-03,931.570007,932.390015,923.270020,928.590027,928.590027,3476770000
2015-08-04,928.309998,929.119995,923.059998,925.219971,925.219971,3546710000
2015-08-05,925.859985,933.039978,925.859985,927.250000,927.250000,3968680000
2015-08-06,927.750000,929.330017,916.530029,919.469971,919.469971,4246570000
2015-08-07,918.900024,918.900024,911.650024,916.320007,916.320007,3602320000
2015-08-10,917.679993,928.099976,917.679993,927.469971,927.469971,3514460000
2015-08-11,927.280029,927.280029,914.400024,917.650024,917.650024,3708880000
2015-08-12,916.820007,920.210022,903.299988,918.969971,918.969971,4269130000
2015-08-13,919.140015,922.119995,915.289978,917.369995,917.369995,3221300000
2015-08-14,917.330017,921.250000,916.150024,920.750000,920.750000,2795590000
2015-08-17,920.309998,925.229980,915.159973,924.979980,924.979980,2867690000
2015-08-18,924.849976,925.469971,921.090027,922.239990,922.239990,2949990000
2015-08-19,921.659973,922.340027,910.739990,914.479980,914.479980,3512920000
2015-08-20,913.640015,913.640015,895.200012,895.200012,895.200012,3922470000
2015-08-21,894.830017,894.830017,864.770020,864.770020,864.770020,5018240000
2015-08-24,862.770020,862.770020,809.570007,830.789978,830.789978,6622690000
2015-08-25,832.859985,857.239990,819.229980,819.580017,819.580017,5183560000
2015-08-26,822.070007,855.979980,822.070007,854.690002,854.690002,5348250000
2015-08-27,855.260010,875.640015,855.260010,875.380005,875.380005,5006390000
2015-08-28,874.719971,877.590027,869.369995,875.580017,875.580017,3949080000
2015-08-31,874.989990,874.989990,864.900024,868.219971,868.219971,3915100000
2015-09-01,867.549988,867.549988,837.059998,841.770020,841.770020,4371850000
2015-09-02,842.409973,858.739990,842.409973,858.700012,858.700012,3742620000
2015-09-03,859.489990,869.580017,855.510010,858.369995,858.369995,3520700000
2015-09-04,857.080017,857.080017,840.039978,844.770020,844.770020,3167090000
2015-09-08,847.359985,866.510010,847.359985,866.030029,866.030029,3548650000
2015-09-09,866.630005,874.869995,851.419983,853.409973,853.409973,3652120000
2015-09-10,853.229980,864.719971,851.690002,859.150024,859.150024,3626320000
2015-09-11,858.890015,863.010010,853.520020,863.010010,863.010010,3218590000
2015-09-14,864.359985,864.380005,857.260010,859.750000,859.750000,3000200000
2015-09-15,860.679993,874.030029,860.679993,871.530029,871.530029,3239860000
2015-09-16,871.489990,879.369995,871.099976,878.469971,878.469971,3630680000
2015-09-17,878.500000,889.260010,873.940002,875.520020,875.520020,4183790000
2015-09-18,875.440002,875.440002,859.460022,861.369995,861.369995,6021240000
2015-09-21,862.609985,870.799988,860.299988,865.770020,865.770020,3269350000
2015-09-22,863.770020,863.770020,849.789978,856.239990,856.239990,3808260000
2015-09-23,856.510010,859.390015,851.880005,854.809998,854.809998,3190530000
2015-09-24,853.390015,854.580017,841.570007,852.340027,852.340027,4091530000
2015-09-25,853.840027,861.869995,847.690002,851.900024,851.900024,3721870000
2015-09-28,850.929993,850.929993,830.539978,831.650024,831.650024,4326660000
2015-09-29,831.669983,839.719971,826.729980,832.549988,832.549988,4132390000
2015-09-30,833.640015,848.260010,833.640015,848.260010,848.260010,4525070000
2015-10-01,847.940002,851.479980,839.940002,850.349976,850.349976,3983600000
2015-10-02,849.349976,862.270020,836.580017,862.270020,862.270020,4378570000
2015-10-05,863.469971,878.820007,863.469971,877.750000,877.750000,4334490000
2015-10-06,877.719971,880.609985,872.400024,876.030029,876.030029,4202400000
2015-10-07,877.119995,884.900024,874.830017,882.950012,882.950012,4666470000
2015-10-08,882.349976,891.059998,878.380005,889.780029,889.780029,3939140000
2015-10-09,889.919983,893.080017,887.400024,890.849976,890.849976,3706900000
2015-10-12,891.169983,892.390015,888.760010,891.909973,891.909973,2893250000
2015-10-13,891.049988,894.260010,886.030029,886.880005,886.880005,3401920000
2015-10-14,886.710022,888.890015,880.690002,882.250000,882.250000,3644590000
2015-10-15,883.409973,896.710022,883.409973,896.520020,896.520020,3746290000
2015-10-16,896.549988,901.400024,895.479980,901.239990,901.239990,3595430000
2015-10-19,900.690002,902.229980,896.130005,901.869995,901.869995,3287320000
2015-10-20,901.770020,903.440002,897.719971,899.630005,899.630005,3331500000
2015-10-21,900.820007,903.229980,894.820007,895.570007,895.570007,3627790000
2015-10-22,896.849976,912.750000,896.849976,911.669983,911.669983,4430850000
2015-10-23,915.039978,928.510010,915.039978,925.719971,925.719971,4108460000
2015-10-26,925.719971,925.880005,922.390015,924.239990,924.239990,3385800000
2015-10-27,923.489990,925.049988,920.070007,922.590027,922.590027,4216880000
2015-10-28,922.849976,933.580017,921.190002,933.570007,933.570007,4698110000
2015-10-29,932.989990,934.590027,930.390015,933.090027,933.090027,4008940000
2015-10-30,933.179993,934.169983,926.729980,926.739990,926.739990,4256200000
2015-11-02,927.340027,938.500000,927.270020,937.700012,937.700012,3760020000
2015-11-03,937.299988,944.219971,934.909973,941.179993,941.179993,4272060000
2015-11-04,941.590027,943.440002,935.640015,938.000000,938.000000,4078870000
2015-11-05,937.520020,941.239990,933.070007,936.539978,936.539978,4051890000
2015-11-06,936.190002,938.039978,930.200012,937.570007,937.570007,4369020000
2015-11-09,936.500000,936.500000,923.809998,928.250000,928.250000,3882350000
2015-11-10,927.840027,930.270020,923.900024,929.090027,929.090027,3821440000
2015-11-11,929.590027,932.900024,926.890015,926.960022,926.960022,3692410000
2015-11-12,926.270020,926.270020,914.130005,914.299988,914.299988,4016370000
2015-11-13,913.789978,913.789978,902.659973,903.039978,903.039978,4278750000
2015-11-16,902.429993,916.539978,901.280029,916.500000,916.500000,3741240000
2015-11-17,916.590027,922.330017,913.380005,915.450012,915.450012,4427350000
2015-11-18,916.020020,931.690002,916.020020,930.900024,930.900024,3926390000
2015-11-19,930.979980,932.809998,929.039978,929.979980,929.979980,3628110000
2015-11-20,930.210022,936.919983,930.210022,932.989990,932.989990,3929600000
2015-11-23,933.200012,935.229980,928.580017,931.039978,931.039978,3587980000
2015-11-24,930.419983,934.400024,923.760010,931.929993,931.929993,3884930000
2015-11-25,931.929993,933.590027,930.710022,931.349976,931.349976,2852940000
2015-11-27,931.320007,933.010010,929.200012,931.530029,931.530029,1466840000
2015-11-30,931.719971,933.280029,926.440002,926.440002,926.440002,4275030000
